7.029	1130.27
7.04	1143.03
7.051	1155.79
7.062	1168.55
7.073	1181.3
7.084	1194.06
7.095	1206.82
7.106	1219.58
7.117	1233.14
7.128	1247.4
7.139	1261.66
7.15	1275.92
7.161	1290.17
7.172	1304.43
7.183	1318.69
7.194	1332.95
7.205	1347.21
7.216	1361.46
7.227	1376.45
7.238	1392.38
7.249	1408.32
7.26	1424.25
7.271	1440.18
7.282	1456.12
7.293	1472.05
7.304	1487.99
7.315	1503.92
7.326	1519.85
7.337	1536.41
7.348	1554.22
7.359	1572.02
7.37	1589.83
7.381	1607.63
7.392	1625.44
7.403	1643.25
7.414	1661.05
7.425	1678.86
7.436	1696.67
7.447	1714.96
7.458	1734.86
7.469	1754.76
7.48	1774.65
7.491	1794.55
7.502	1814.45
7.513	1834.35
7.524	1854.25
7.535	1874.15
7.546	1894.05
7.557	1914.25
7.568	1936.49
7.579	1958.73
7.59	1980.96
7.601	2003.2
7.612	2025.44
7.623	2047.67
7.634	2069.91
7.645	2092.15
7.656	2114.39
7.667	2136.7
7.678	2161.55
7.689	2186.4
7.7	2211.25
7.711	2236.1
7.722	2260.96
7.733	2285.81
7.744	2310.66
7.755	2335.51
7.766	2360.36
7.777	2385.21
7.788	2412.77
7.799	2440.54
7.81	2468.31
7.821	2496.08
7.832	2523.86
7.843	2551.63
7.854	2579.4
7.865	2607.17
7.876	2634.94
7.887	2662.71
7.898	2693.18
7.909	2724.22
7.92	2755.25
7.931	2786.29
7.942	2817.32
7.953	2848.36
7.964	2879.39
7.975	2910.43
7.986	2941.46
7.997	2972.49
8.008	3006.18
8.019	3040.86
8.03	3075.54
8.041	3110.23
8.052	3144.91
8.063	3179.59
8.074	3214.27
8.085	3248.95
8.096	3283.63
8.107	3318.32
8.118	3355.55
8.129	3394.31
8.14	3433.06
8.151	3471.82
8.162	3510.58
8.173	3549.34
8.184	3588.09
8.195	3626.85
8.206	3665.61
8.217	3704.37
8.228	3745.52
8.239	3788.83
8.25	3832.14
8.261	3875.45
8.272	3918.76
8.283	3962.08
8.294	4005.39
8.305	4048.7
8.316	4092.01
8.327	4135.32
8.338	4180.8
8.349	4229.2
8.36	4277.6
8.371	4326
8.382	4374.4
8.393	4422.81
8.404	4471.21
8.415	4519.61
8.426	4568.01
8.437	4616.42
8.448	4666.66
8.459	4720.75
8.47	4774.84
8.481	4828.93
8.492	4883.02
8.503	4937.11
8.514	4991.2
8.525	5045.29
8.536	5099.38
8.547	5153.47
8.558	5208.97
8.569	5269.42
8.58	5329.86
8.591	5390.31
8.602	5450.76
8.613	5511.21
8.624	5571.65
8.635	5632.1
8.646	5692.55
8.657	5752.99
8.668	5814.3
8.679	5881.85
8.69	5949.4
8.701	6016.95
8.712	6084.5
8.723	6152.05
8.734	6219.6
8.745	6287.16
8.756	6354.71
8.767	6422.26
8.778	6489.97
8.789	6565.46
8.8	6640.95
8.811	6716.43
8.822	6791.92
8.833	6867.41
8.844	6942.9
8.855	7018.39
8.866	7093.88
8.877	7169.37
8.888	7244.86
8.899	7328.5
8.91	7412.86
8.921	7497.22
8.932	7581.58
8.943	7665.94
8.954	7750.3
8.965	7834.66
8.976	7919.02
8.987	8003.39
8.998	8087.75
9.009	8180.22
9.02	8274.49
9.031	8368.77
9.042	8463.04
9.053	8557.32
9.064	8651.59
9.075	8745.86
9.086	8840.14
9.097	8934.41
9.108	9028.69
9.119	9130.91
9.13	9236.26
9.141	9341.61
9.152	9446.97
9.163	9552.32
9.174	9657.67
9.185	9763.03
9.196	9868.38
9.207	9973.74
9.218	10079.1
9.229	10192.1
9.24	10309.8
9.251	10427.5
9.262	10545.3
9.273	10663
9.284	10780.7
9.295	10898.5
9.306	11016.2
9.317	11133.9
9.328	11251.7
